stamp,x,y,z,roll,pitch,yaw
1715320110,16.862573,51.897664,0.000000,0.000000,0.000000,2.522001
1715320110,16.659044,52.042839,0.000000,0.000000,0.000000,2.530727
1715320110,16.454256,52.186234,0.000000,0.000000,0.000000,2.539454
1715320110,16.248225,52.327835,0.000000,0.000000,0.000000,2.548181
1715320110,16.040965,52.467633,0.000000,0.000000,0.000000,2.556907
1715320110,15.832494,52.605618,0.000000,0.000000,0.000000,2.565634
1715320110,15.622826,52.741777,0.000000,0.000000,0.000000,2.574361
1715320110,15.411978,52.876102,0.000000,0.000000,0.000000,2.583087
1715320110,15.199966,53.008582,0.000000,0.000000,0.000000,2.591814
1715320110,14.986806,53.139207,0.000000,0.000000,0.000000,2.600541
1715320110,14.772514,53.267966,0.000000,0.000000,0.000000,2.609267
1715320110,14.557107,53.394851,0.000000,0.000000,0.000000,2.617994
1715320110,14.340601,53.519851,0.000000,0.000000,0.000000,2.626721
1715320110,14.123012,53.642957,0.000000,0.000000,0.000000,2.635447
1715320110,13.904357,53.764159,0.000000,0.000000,0.000000,2.644174
1715320110,13.684653,53.883449,0.000000,0.000000,0.000000,2.652900
1715320110,13.463916,54.000817,0.000000,0.000000,0.000000,2.661627
1715320111,13.242163,54.116254,0.000000,0.000000,0.000000,2.670354
1715320111,13.019411,54.229751,0.000000,0.000000,0.000000,2.679080
1715320111,12.795678,54.341301,0.000000,0.000000,0.000000,2.687807
1715320111,12.570979,54.450894,0.000000,0.000000,0.000000,2.696534
1715320111,12.345333,54.558521,0.000000,0.000000,0.000000,2.705260
1715320111,12.118756,54.664176,0.000000,0.000000,0.000000,2.713987
1715320111,11.891266,54.767849,0.000000,0.000000,0.000000,2.722714
1715320111,11.662879,54.869534,0.000000,0.000000,0.000000,2.731440
1715320111,11.433614,54.969221,0.000000,0.000000,0.000000,2.740167
1715320111,11.203488,55.066904,0.000000,0.000000,0.000000,2.748894
1715320111,10.972518,55.162574,0.000000,0.000000,0.000000,2.757620
1715320111,10.740722,55.256226,0.000000,0.000000,0.000000,2.766347
1715320111,10.508118,55.347851,0.000000,0.000000,0.000000,2.775074
1715320111,10.274723,55.437443,0.000000,0.000000,0.000000,2.783800
1715320111,10.040555,55.524995,0.000000,0.000000,0.000000,2.792527
1715320111,9.805632,55.610500,0.000000,0.000000,0.000000,2.801253
1715320111,9.569971,55.693952,0.000000,0.000000,0.000000,2.809980
1715320111,9.333592,55.775344,0.000000,0.000000,0.000000,2.818707
1715320111,9.096511,55.854670,0.000000,0.000000,0.000000,2.827433
1715320111,8.858747,55.931924,0.000000,0.000000,0.000000,2.836160
1715320112,8.620317,56.007101,0.000000,0.000000,0.000000,2.844887
1715320112,8.381241,56.080194,0.000000,0.000000,0.000000,2.853613
1715320112,8.141536,56.151198,0.000000,0.000000,0.000000,2.862340
1715320112,7.901221,56.220107,0.000000,0.000000,0.000000,2.871067
1715320112,7.660313,56.286917,0.000000,0.000000,0.000000,2.879793
1715320112,7.418832,56.351621,0.000000,0.000000,0.000000,2.888520
1715320112,7.176795,56.414216,0.000000,0.000000,0.000000,2.897247
1715320112,6.934221,56.474697,0.000000,0.000000,0.000000,2.905973
1715320112,6.691128,56.533058,0.000000,0.000000,0.000000,2.914700
1715320112,6.447536,56.589296,0.000000,0.000000,0.000000,2.923426
1715320112,6.203462,56.643406,0.000000,0.000000,0.000000,2.932153
1715320112,5.958925,56.695384,0.000000,0.000000,0.000000,2.940880
1715320112,5.713944,56.745226,0.000000,0.000000,0.000000,2.949606
1715320112,5.468537,56.792928,0.000000,0.000000,0.000000,2.958333
1715320112,5.222723,56.838487,0.000000,0.000000,0.000000,2.967060
1715320112,4.976521,56.881899,0.000000,0.000000,0.000000,2.975786
1715320112,4.729950,56.923161,0.000000,0.000000,0.000000,2.984513
1715320112,4.483028,56.962269,0.000000,0.000000,0.000000,2.993240
1715320112,4.235774,56.999222,0.000000,0.000000,0.000000,3.001966
1715320112,3.988207,57.034015,0.000000,0.000000,0.000000,3.010693
1715320113,3.740346,57.066647,0.000000,0.000000,0.000000,3.019420
1715320113,3.492209,57.097114,0.000000,0.000000,0.000000,3.028146
1715320113,3.243816,57.125415,0.000000,0.000000,0.000000,3.036873
1715320113,2.995186,57.151547,0.000000,0.000000,0.000000,3.045600
1715320113,2.746337,57.175508,0.000000,0.000000,0.000000,3.054326
1715320113,2.497288,57.197297,0.000000,0.000000,0.000000,3.063053
1715320113,2.248059,57.216912,0.000000,0.000000,0.000000,3.071779
1715320113,1.998668,57.234351,0.000000,0.000000,0.000000,3.080506
1715320113,1.749134,57.249613,0.000000,0.000000,0.000000,3.089233
1715320113,1.499476,57.262697,0.000000,0.000000,0.000000,3.097959
1715320113,1.249714,57.273602,0.000000,0.000000,0.000000,3.106686
1715320113,0.999867,57.282327,0.000000,0.000000,0.000000,3.115413
1715320113,0.749952,57.288871,0.000000,0.000000,0.000000,3.124139
1715320113,0.499990,57.293234,0.000000,0.000000,0.000000,3.132866
1715320113,0.250000,57.295416,0.000000,0.000000,-0.000000,-3.141593
1715320113,-0.000000,57.295416,0.000000,0.000000,-0.000000,-3.132866
1715320113,-0.249990,57.293234,0.000000,0.000000,-0.000000,-3.124139
1715320113,-0.499952,57.288871,0.000000,0.000000,-0.000000,-3.115413
1715320113,-0.749867,57.282327,0.000000,0.000000,-0.000000,-3.106686
1715320113,-0.999714,57.273602,0.000000,0.000000,-0.000000,-3.097959
1715320114,-1.249476,57.262697,0.000000,0.000000,-0.000000,-3.089233
1715320114,-1.499134,57.249613,0.000000,0.000000,-0.000000,-3.080506
1715320114,-1.748668,57.234351,0.000000,0.000000,-0.000000,-3.071779
1715320114,-1.998059,57.216912,0.000000,0.000000,-0.000000,-3.063053
1715320114,-2.247288,57.197297,0.000000,0.000000,-0.000000,-3.054326
1715320114,-2.496337,57.175508,0.000000,0.000000,-0.000000,-3.045600
1715320114,-2.745186,57.151547,0.000000,0.000000,-0.000000,-3.036873
1715320114,-2.993816,57.125415,0.000000,0.000000,-0.000000,-3.028146
1715320114,-3.242209,57.097114,0.000000,0.000000,-0.000000,-3.019420
1715320114,-3.490346,57.066647,0.000000,0.000000,-0.000000,-3.010693
1715320114,-3.738207,57.034015,0.000000,0.000000,-0.000000,-3.001966
1715320114,-3.985774,56.999222,0.000000,0.000000,-0.000000,-2.993240
1715320114,-4.233028,56.962269,0.000000,0.000000,-0.000000,-2.984513
1715320114,-4.479950,56.923161,0.000000,0.000000,-0.000000,-2.975786
1715320114,-4.726521,56.881899,0.000000,0.000000,-0.000000,-2.967060
1715320114,-4.972723,56.838487,0.000000,0.000000,-0.000000,-2.958333
1715320114,-5.218537,56.792928,0.000000,0.000000,-0.000000,-2.949606
1715320114,-5.463944,56.745226,0.000000,0.000000,-0.000000,-2.940880
1715320114,-5.708925,56.695384,0.000000,0.000000,-0.000000,-2.932153
1715320115,-5.953462,56.643406,0.000000,0.000000,-0.000000,-2.923426
1715320115,-6.197536,56.589296,0.000000,0.000000,-0.000000,-2.914700
1715320115,-6.441128,56.533058,0.000000,0.000000,-0.000000,-2.905973
1715320115,-6.684221,56.474697,0.000000,0.000000,-0.000000,-2.897247
1715320115,-6.926795,56.414216,0.000000,0.000000,-0.000000,-2.888520
1715320115,-7.168832,56.351621,0.000000,0.000000,-0.000000,-2.879793
1715320115,-7.410313,56.286917,0.000000,0.000000,-0.000000,-2.871067
1715320115,-7.651221,56.220107,0.000000,0.000000,-0.000000,-2.862340
